,cad_1,cad_3,cad_6,cad_12,usd_1,usd_3,usd_6,DATE,usd_12
287,5.53833,5.43000,5.26500,5.14833,5.88625,5.65000,5.46875,2001-01-10,5.35750
288,5.53500,5.43167,5.25667,5.15333,5.88250,5.67625,5.50500,2001-01-11,5.39875
289,5.52500,5.42833,5.25000,5.15000,5.88063,5.67875,5.50750,2001-01-12,5.39625
290,5.50000,5.35833,5.17333,5.05500,5.91063,5.74125,5.60500,2001-01-15,5.51063
291,5.49667,5.29167,5.11000,5.00000,5.90125,5.73875,5.58875,2001-01-16,5.49375
292,5.49667,5.28333,5.09000,4.99833,5.89875,5.73875,5.59500,2001-01-17,5.50250
293,5.49500,5.28000,5.09833,5.00167,5.83625,5.64875,5.48250,2001-01-18,5.37250
294,5.49833,5.28333,5.10667,5.00333,5.78875,5.61125,5.45000,2001-01-19,5.32875
295,5.49167,5.28000,5.09333,5.00500,5.72625,5.58125,5.43000,2001-01-22,5.31750
296,5.47833,5.27500,5.10000,5.00167,5.71375,5.57250,5.42125,2001-01-23,5.30625
297,5.47500,5.27500,5.10000,5.01000,5.74125,5.61000,5.46313,2001-01-24,5.36000
298,5.45500,5.27000,5.09333,4.99833,5.71500,5.59750,5.45375,2001-01-25,5.36625
299,5.44667,5.27167,5.09500,5.00500,5.68500,5.56750,5.41125,2001-01-26,5.33000
300,5.44000,5.27833,5.11667,5.05667,5.64750,5.54250,5.37625,2001-01-29,5.30500
301,5.44000,5.29167,5.14000,5.10333,5.62500,5.52500,5.36250,2001-01-30,5.28750
302,5.42833,5.28000,5.14667,5.11000,5.57000,5.42125,5.26250,2001-01-31,5.17375
303,5.40833,5.26500,5.13083,5.06833,5.56000,5.39000,5.22000,2001-02-01,5.11000
304,5.37333,5.24333,5.09833,5.03500,5.56500,5.39750,5.23000,2001-02-02,5.13125
305,5.36167,5.23500,5.09500,5.03333,5.57375,5.41000,5.27000,2001-02-05,5.20000
306,5.33167,5.20667,5.06167,5.00500,5.57250,5.41000,5.27000,2001-02-06,5.20000
307,5.31000,5.18000,5.04500,4.99667,5.57000,5.41000,5.27000,2001-02-07,5.19375
308,5.28000,5.13500,4.97333,4.91667,5.57125,5.40875,5.27000,2001-02-08,5.20000
309,5.21000,5.06667,4.87500,4.82667,5.57125,5.41000,5.27000,2001-02-09,5.20000
310,5.17667,5.03000,4.84667,4.80667,5.56875,5.38750,5.22563,2001-02-12,5.14500
311,5.18833,5.06000,4.88000,4.85000,5.56875,5.38875,5.23000,2001-02-13,5.16250
312,5.17833,5.06000,4.88500,4.86500,5.57000,5.40000,5.26125,2001-02-14,5.21750
313,5.17167,5.05833,4.87917,4.86667,5.58000,5.41250,5.30250,2001-02-15,5.30375
314,5.17167,5.05188,4.88250,4.86167,5.58000,5.41000,5.29750,2001-02-16,5.29500
315,5.05667,4.93167,4.81333,4.75833,5.57563,5.38313,5.23500,2001-02-19,5.19750
316,5.03667,4.90333,4.78667,4.75000,5.57000,5.38000,5.23500,2001-02-20,5.20375
317,5.03500,4.89000,4.76000,4.73667,5.56125,5.37000,5.22500,2001-02-21,5.19375
318,5.01833,4.87833,4.75333,4.73000,5.53000,5.34500,5.18375,2001-02-22,5.14625
319,5.00167,4.85000,4.72167,4.69000,5.47750,5.30000,5.15000,2001-02-23,5.12000
320,5.00000,4.84333,4.71000,4.69167,5.38125,5.19375,5.04000,2001-02-26,4.99750
321,4.96333,4.76333,4.65333,4.62917,5.28125,5.10375,4.95625,2001-02-27,4.92250
322,4.94167,4.73500,4.59500,4.56333,5.20750,5.05250,4.90750,2001-02-28,4.88375
323,4.93000,4.71333,4.56333,4.52500,5.29250,5.08875,4.95125,2001-03-01,4.91125
324,4.92500,4.70167,4.56167,4.51833,5.29000,5.08250,4.96875,2001-03-02,4.93000
325,4.91000,4.67000,4.50500,4.45333,5.27500,5.08000,4.96000,2001-03-05,4.93000
326,4.90667,4.65000,4.50000,4.44500,5.27125,5.09000,4.97000,2001-03-06,4.95625
327,4.90333,4.65000,4.50000,4.45000,5.25875,5.07375,4.94375,2001-03-07,4.90250
328,4.90500,4.65000,4.50000,4.45833,5.23375,5.06000,4.93000,2001-03-08,4.88063
329,4.89000,4.64667,4.49333,4.45167,5.18750,5.04000,4.91000,2001-03-09,4.86125
330,4.90167,4.68667,4.59667,4.57000,5.19250,5.05750,4.93375,2001-03-12,4.91375
331,4.90000,4.68667,4.57833,4.56667,5.16375,5.03375,4.89125,2001-03-13,4.86375
332,4.92000,4.75667,4.61000,4.60667,5.15000,5.02000,4.88625,2001-03-14,4.85625
333,4.90167,4.75000,4.62500,4.60333,5.05625,4.94250,4.78500,2001-03-15,4.75375
334,4.89667,4.75000,4.66333,4.65000,5.00750,4.90000,4.72375,2001-03-16,4.67125
335,4.88667,4.74333,4.65833,4.64500,4.98000,4.88000,4.71125,2001-03-19,4.67125
336,4.87833,4.72667,4.62833,4.62167,4.98000,4.88625,4.73000,2001-03-20,4.69875
337,4.86833,4.71000,4.63000,4.62000,5.05625,4.87000,4.67500,2001-03-21,4.61063
338,4.83667,4.65333,4.53500,4.52333,5.05000,4.85625,4.64125,2001-03-22,4.56125
339,4.81333,4.64167,4.52167,4.51667,5.05625,4.86000,4.66125,2001-03-23,4.60125
340,4.77833,4.63500,4.53000,4.52833,5.05750,4.86875,4.68625,2001-03-26,4.64000
341,4.75000,4.64500,4.63000,4.62667,5.05500,4.86000,4.66125,2001-03-27,4.60375
342,4.75000,4.63667,4.62667,4.65833,5.08375,4.90250,4.74875,2001-03-28,4.71750
343,4.75667,4.68333,4.68333,4.74333,5.07875,4.87625,4.71000,2001-03-29,4.66625
344,4.70000,4.51333,4.43667,4.47000,5.08000,4.87875,4.71000,2001-03-30,4.66750
345,4.67667,4.50000,4.44000,4.49833,5.05625,4.84000,4.64250,2001-04-02,4.58250
346,4.68000,4.49667,4.42167,4.48000,5.06125,4.84625,4.66313,2001-04-03,4.61875
347,4.68167,4.48500,4.38833,4.44333,5.05250,4.81000,4.59750,2001-04-04,4.54125
348,4.68667,4.48000,4.38833,4.43833,5.05250,4.80375,4.59000,2001-04-05,4.54000
349,4.69000,4.49667,4.41333,4.46833,5.05125,4.80625,4.60125,2001-04-06,4.56000
350,4.69500,4.48333,4.40167,4.45667,5.02000,4.74125,4.52000,2001-04-09,4.46125
351,4.70167,4.50000,4.44500,4.53833,5.02000,4.74000,4.53000,2001-04-10,4.48000
352,4.70500,4.50000,4.45333,4.54500,5.02250,4.76000,4.58938,2001-04-11,4.57000
353,4.70833,4.50000,4.44333,4.52500,5.03875,4.77875,4.64625,2001-04-12,4.64563
354,4.70000,4.50000,4.44333,4.54333,.,.,.,2001-04-13,.
355,4.70000,4.50000,4.43667,4.53167,.,.,.,2001-04-16,.
356,4.62500,4.39667,4.32833,4.41667,5.04875,4.80875,4.68375,2001-04-17,4.71375
357,4.61333,4.39500,4.32833,4.41833,5.05000,4.82750,4.74000,2001-04-18,4.79750
358,4.60167,4.38500,4.32667,4.40167,4.52125,4.41000,4.32500,2001-04-19,4.38000
359,4.57667,4.38500,4.31833,4.42500,4.52625,4.41750,4.34125,2001-04-20,4.43250
360,4.57833,4.45667,4.42000,4.55333,4.50625,4.38375,4.28000,2001-04-23,4.36000
361,4.57333,4.46000,4.42333,4.54667,4.47125,4.36000,4.25375,2001-04-24,4.32875
362,4.55167,4.41500,4.36167,4.49000,4.46000,4.34000,4.24000,2001-04-25,4.31000
363,4.51833,4.40000,4.34833,4.48833,4.46125,4.34000,4.25875,2001-04-26,4.37000
364,4.53167,4.47333,4.45167,4.61167,4.43375,4.31375,4.23000,2001-04-27,4.33000
365,4.53833,4.48500,4.47000,4.63500,4.43250,4.33625,4.30250,2001-04-30,4.44125
366,4.53500,4.48667,4.47833,4.64333,4.43250,4.34000,4.29875,2001-05-01,4.44375
367,4.49833,4.47500,4.46833,4.65000,4.42000,4.30750,4.25000,2001-05-02,4.38813
368,4.49333,4.44833,4.44667,4.63167,4.38250,4.29875,4.25000,2001-05-03,4.40000
369,4.48000,4.44333,4.44000,4.62333,4.35000,4.27000,4.22000,2001-05-04,4.36000
370,4.47333,4.42833,4.41833,4.60500,.,.,.,2001-05-07,.
371,4.55833,4.48833,4.46833,4.64833,4.17750,4.09875,4.06000,2001-05-08,4.20000
372,4.56000,4.48667,4.46667,4.65000,4.16750,4.08500,4.04000,2001-05-09,4.17250
373,4.56000,4.48333,4.45167,4.61333,4.12625,4.06000,4.03000,2001-05-10,4.16000
374,4.56167,4.48333,4.44833,4.60000,4.12250,4.07000,4.06000,2001-05-11,4.22500
375,4.55833,4.48500,4.44333,4.60000,4.15125,4.12125,4.14000,2001-05-14,4.34250
376,4.54333,4.46500,4.42500,4.55833,4.13500,4.10313,4.10000,2001-05-15,4.29000
377,4.54167,4.45333,4.41167,4.52833,4.08125,4.03000,4.00000,2001-05-16,4.20000
378,4.54333,4.44000,4.38167,4.52500,4.08375,4.04000,4.02313,2001-05-17,4.23000
379,4.54500,4.43333,4.37667,4.51000,4.09000,4.05500,4.05000,2001-05-18,4.28000
380,4.53500,4.42833,4.35667,4.48833,4.09000,4.07625,4.08588,2001-05-21,4.35000
381,4.54500,4.43167,4.35333,4.48667,4.09000,4.07500,4.08375,2001-05-22,4.34625
382,4.56333,4.43500,4.35333,4.48667,4.08875,4.07000,4.06875,2001-05-23,4.31000
383,4.56167,4.43500,4.35500,4.47500,4.08000,4.05625,4.04250,2001-05-24,4.27875
384,4.56000,4.45167,4.37000,4.48333,4.06375,4.03000,4.01125,2001-05-25,4.25250
385,4.54000,4.42667,4.34500,4.43333,.,.,.,2001-05-28,.
386,4.52333,4.41333,4.34000,4.42833,4.05625,4.00000,3.99000,2001-05-29,4.25000
387,4.51333,4.40667,4.33500,4.41667,4.06000,4.00000,3.99000,2001-05-30,4.26000
388,4.50500,4.40167,4.34333,4.42667,4.05750,3.99000,3.98000,2001-05-31,4.24250
389,4.50167,4.38167,4.33833,4.41833,4.03625,3.94250,3.93000,2001-06-01,4.16750
390,4.50500,4.39167,4.34000,4.41833,4.03125,3.94000,3.93000,2001-06-04,4.17000
391,4.49667,4.39500,4.34500,4.43000,4.03125,3.94000,3.94000,2001-06-05,4.18000
392,4.50000,4.42667,4.42833,4.52667,4.02000,3.92750,3.92000,2001-06-06,4.15500
393,4.51500,4.50000,4.53000,4.64333,4.01125,3.91813,3.91250,2001-06-07,4.14250
394,4.50833,4.49167,4.52167,4.64833,4.01000,3.91563,3.91000,2001-06-08,4.14875
395,4.48500,4.47833,4.50333,4.63833,4.00000,3.91000,3.90875,2001-06-11,4.14000
396,4.48500,4.47833,4.50333,4.64333,3.99000,3.89875,3.88250,2001-06-12,4.10438
397,4.47667,4.47000,4.50000,4.65000,3.98000,3.89000,3.88000,2001-06-13,4.10000
398,4.48000,4.47333,4.50000,4.65000,3.97000,3.87750,3.85875,2001-06-14,4.07000
399,4.43333,4.40500,4.43667,4.56833,3.95000,3.85125,3.84000,2001-06-15,4.04000
400,4.42667,4.39667,4.42667,4.55167,3.88125,3.78688,3.76125,2001-06-18,3.96000
401,4.40000,4.37667,4.41000,4.53500,3.85000,3.75750,3.74875,2001-06-19,3.94250
402,4.40000,4.37667,4.41000,4.53500,3.83375,3.75000,3.74000,2001-06-20,3.94000
403,4.35000,4.34833,4.38000,4.52667,3.80500,3.73875,3.73000,2001-06-21,3.93625
404,4.35000,4.35833,4.38000,4.53333,3.79000,3.73000,3.73000,2001-06-22,3.94000
405,4.34833,4.34833,4.37833,4.52000,3.76000,3.70500,3.68000,2001-06-25,3.89250
406,4.33333,4.32875,4.35667,4.49833,3.75000,3.70000,3.68000,2001-06-26,3.89125
407,4.32333,4.30333,4.30167,4.41000,3.75125,3.71000,3.71000,2001-06-27,3.94000
408,4.31333,4.30000,4.30500,4.40167,3.83500,3.79000,3.83000,2001-06-28,4.05250
409,4.30833,4.29167,4.28917,4.38833,3.86250,3.83625,3.90875,2001-06-29,4.18375
410,4.30333,4.27167,4.26333,4.38000,3.86000,3.83000,3.90000,2001-07-02,4.18750
411,4.29333,4.25667,4.25167,4.37167,3.85000,3.82000,3.88000,2001-07-03,4.14625
412,4.28333,4.25500,4.24667,4.38000,3.85000,3.82750,3.89938,2001-07-04,4.17000
413,4.26833,4.23833,4.23167,4.37167,3.85000,3.82000,3.89000,2001-07-05,4.15625
414,4.25000,4.22667,4.21333,4.35833,3.84813,3.81000,3.87625,2001-07-06,4.14000
415,4.23667,4.20833,4.19667,4.33333,3.83125,3.79000,3.83750,2001-07-09,4.06625
416,4.22000,4.18667,4.18667,4.32333,3.83000,3.79000,3.83688,2001-07-10,4.07000
417,4.22167,4.18500,4.18500,4.33000,3.83000,3.76000,3.79250,2001-07-11,4.00000
418,4.21667,4.18833,4.18500,4.33667,3.83000,3.77000,3.82000,2001-07-12,4.05000
419,4.21333,4.17833,4.16500,4.32667,3.82875,3.75875,3.79750,2001-07-13,4.01500
420,4.19833,4.17333,4.16000,4.31833,3.83000,3.76000,3.80625,2001-07-16,4.03000
421,4.19500,4.16333,4.15000,4.30333,3.82875,3.76000,3.80500,2001-07-17,4.03000
422,4.17000,4.11833,4.07667,4.19500,3.82875,3.76000,3.80375,2001-07-18,4.02750
423,4.15167,4.10000,4.06167,4.18333,3.81000,3.71000,3.73438,2001-07-19,3.90563
424,4.13500,4.09167,4.05833,4.15333,3.80125,3.70875,3.72938,2001-07-20,3.89000
425,4.12667,4.08667,4.05167,4.14833,3.79250,3.70000,3.72125,2001-07-23,3.89375
426,4.12500,4.08000,4.04500,4.15167,3.79375,3.70000,3.72000,2001-07-24,3.89125
427,4.12667,4.07833,4.05500,4.17333,3.79000,3.70000,3.72125,2001-07-25,3.89250
428,4.11833,4.07167,4.04000,4.15000,3.78375,3.70500,3.73000,2001-07-26,3.91500
429,4.09500,4.04667,4.00667,4.11667,3.77500,3.69625,3.71625,2001-07-27,3.88750
430,4.09000,4.04833,4.00667,4.12167,3.76000,3.67875,3.69813,2001-07-30,3.83500
431,4.06500,4.01667,3.97500,4.08000,3.75000,3.67000,3.68875,2001-07-31,3.82000
432,4.06000,4.01667,3.97833,4.09000,3.74000,3.65625,3.66875,2001-08-01,3.79813
433,4.05833,4.00500,3.96500,4.06167,3.73000,3.65000,3.66000,2001-08-02,3.80875
434,4.04500,4.00000,3.95000,4.04833,3.73000,3.65625,3.66625,2001-08-03,3.83750
435,4.03500,3.97667,3.89833,3.98667,3.72000,3.65000,3.66000,2001-08-06,3.82000
436,4.04000,3.97000,3.88333,3.97167,3.71000,3.64375,3.65500,2001-08-07,3.80250
437,4.04333,3.95833,3.85000,3.92500,3.70625,3.63750,3.66000,2001-08-08,3.82000
438,4.03667,3.93500,3.82000,3.86500,3.67250,3.59500,3.60000,2001-08-09,3.72250
439,4.03333,3.93333,3.81667,3.87000,3.66000,3.58875,3.59000,2001-08-10,3.72313
440,4.03333,3.93833,3.84833,3.93000,3.64000,3.57000,3.56938,2001-08-13,3.68500
441,4.03000,3.93333,3.84500,3.91667,3.63000,3.56000,3.56000,2001-08-14,3.68000
442,4.03000,3.90333,3.79500,3.84000,3.62000,3.56000,3.56313,2001-08-15,3.71000
443,4.02500,3.86667,3.71333,3.75333,3.61000,3.56125,3.58063,2001-08-16,3.75250
444,4.02667,3.86833,3.71500,3.74833,3.60000,3.54750,3.56000,2001-08-17,3.70000
445,3.98333,3.69167,3.40500,3.45167,3.58000,3.52875,3.52750,2001-08-20,3.66000
446,4.00333,3.75167,3.48667,3.49500,3.58000,3.52750,3.53750,2001-08-21,3.69000
447,4.00833,3.78333,3.52500,3.50833,3.57750,3.51250,3.51250,2001-08-22,3.65688
448,3.96667,3.72667,3.50667,3.44667,3.58000,3.51250,3.51625,2001-08-23,3.67000
449,3.59167,3.51333,3.37417,3.35417,3.58000,3.51750,3.52000,2001-08-24,3.67625
450,3.52500,3.44333,3.25000,3.25000,.,.,.,2001-08-27,.
451,3.50500,3.31042,3.12083,3.12250,3.58000,3.52500,3.52875,2001-08-28,3.69000
452,3.51000,3.29667,3.11667,3.11167,3.58000,3.50000,3.49500,2001-08-29,3.61625
453,3.50500,3.28833,3.10167,3.10333,3.58375,3.49000,3.48000,2001-08-30,3.60000
454,3.50000,3.26500,3.09000,3.08833,3.58125,3.46250,3.45250,2001-08-31,3.56375
455,3.45333,3.23667,3.08167,3.06500,3.57875,3.46563,3.46000,2001-09-03,3.58188
456,3.44667,3.23000,3.07167,3.06000,3.57250,3.46625,3.46500,2001-09-04,3.58750
457,3.43000,3.22833,3.07000,3.06333,3.58000,3.52000,3.55000,2001-09-05,3.72000
458,3.43000,3.22500,3.07833,3.08000,3.57688,3.52000,3.54000,2001-09-06,3.70313
459,3.42333,3.22000,3.06833,3.07500,3.57000,3.48625,3.48750,2001-09-07,3.61125
460,3.38167,3.15167,3.01000,3.00000,3.50125,3.36000,3.32250,2001-09-10,3.43000
461,3.33000,3.12833,2.99833,3.00000,3.49000,3.36000,3.34000,2001-09-11,3.46000
462,3.31667,3.11833,2.96833,2.97000,3.50125,3.15625,3.09375,2001-09-12,3.15500
463,3.30500,3.09333,2.94000,2.92500,3.48750,3.15000,3.09000,2001-09-13,3.15000
464,3.29167,3.08167,2.93000,2.91833,3.49625,3.15000,3.08000,2001-09-14,3.13500
465,3.28333,3.07833,2.93333,2.93333,3.38375,3.11000,3.03000,2001-09-17,3.05375
466,3.25667,3.06167,2.93667,2.97667,3.05750,2.96500,2.89375,2001-09-18,2.92250
467,3.24167,3.07500,2.97333,3.01000,2.78500,2.78313,2.74250,2001-09-19,2.85250
468,3.22167,3.06167,2.94667,2.99833,2.61375,2.60250,2.59375,2001-09-20,2.74125
469,3.18333,3.04333,2.92667,2.97667,2.66125,2.61500,2.58500,2001-09-21,2.72625
470,3.16500,3.02833,2.91167,2.96500,2.64375,2.60000,2.57625,2001-09-24,2.75875
471,3.12500,3.01000,2.90667,2.97500,2.66625,2.60000,2.56500,2001-09-25,2.71250
472,3.11167,2.97833,2.89000,2.95333,2.66375,2.59125,2.55125,2001-09-26,2.68250
473,3.07167,2.96333,2.87167,2.92833,2.63875,2.60000,2.53375,2001-09-27,2.65250
474,3.06500,2.95833,2.86667,2.93667,2.63000,2.59000,2.52250,2001-09-28,2.64250
475,2.84667,2.68500,2.62167,2.72667,2.63750,2.60000,2.54000,2001-10-01,2.68000
476,2.81167,2.65000,2.56000,2.63333,2.63750,2.59250,2.53000,2001-10-02,2.66000
477,2.80667,2.62000,2.52167,2.58167,2.58875,2.50000,2.41500,2001-10-03,2.53250
478,2.78667,2.59667,2.48833,2.55667,2.58000,2.50000,2.42375,2001-10-04,2.56000
479,2.75833,2.53000,2.41500,2.49500,2.56250,2.48125,2.39250,2001-10-05,2.52500
480,2.74500,2.48833,2.37333,2.43000,2.54125,2.44000,2.33375,2001-10-08,2.45000
481,2.74333,2.49500,2.39167,2.44167,2.53125,2.43125,2.34000,2001-10-09,2.47000
482,2.73833,2.50000,2.40000,2.46500,2.53125,2.43000,2.35875,2001-10-10,2.49875
483,2.71000,2.48167,2.38333,2.43333,2.52500,2.43000,2.37125,2001-10-11,2.54625
484,2.68167,2.43833,2.36333,2.40000,2.52938,2.45625,2.42250,2001-10-12,2.62375
485,2.59667,2.34333,2.21167,2.25333,2.51750,2.43125,2.38000,2001-10-15,2.56750
486,2.52167,2.28500,2.13667,2.19167,2.51000,2.42000,2.36000,2001-10-16,2.53000
487,2.48167,2.25833,2.11167,2.17500,2.50125,2.41000,2.36000,2001-10-17,2.53500
488,2.47667,2.25000,2.12333,2.19667,2.46250,2.39000,2.35250,2001-10-18,2.53625
489,2.44500,2.24667,2.12000,2.19667,2.44500,2.36625,2.32125,2001-10-19,2.50250
490,2.44833,2.26333,2.14833,2.24333,2.42625,2.35250,2.31500,2001-10-22,2.50000
491,2.44833,2.33833,2.26333,2.42833,2.42000,2.35000,2.32125,2001-10-23,2.52750
492,2.45333,2.42500,2.37167,2.62333,2.40750,2.33000,2.30125,2001-10-24,2.50000
493,2.45833,2.41500,2.37833,2.62667,2.37625,2.31000,2.27000,2001-10-25,2.44875
494,2.43167,2.37500,2.32167,2.55500,2.35375,2.28000,2.23250,2001-10-26,2.40000
495,2.41000,2.37833,2.38167,2.63000,2.34250,2.27000,2.22000,2001-10-29,2.37375
496,2.37667,2.35833,2.37167,2.66333,2.32000,2.23000,2.17125,2001-10-30,2.31250
497,2.34500,2.34500,2.35000,2.65333,2.28750,2.20000,2.14625,2001-10-31,2.27188
498,2.33500,2.33667,2.33167,2.65333,2.28000,2.21000,2.16750,2001-11-01,2.29250
499,2.33000,2.33500,2.34167,2.66667,2.27000,2.20000,2.16000,2001-11-02,2.29875
500,2.31000,2.30167,2.28833,2.57333,2.22000,2.16500,2.12000,2001-11-05,2.24625
501,2.35167,2.30167,2.27667,2.57667,2.19000,2.13500,2.09000,2001-11-06,2.22000
502,2.34667,2.25000,2.23000,2.49667,2.09063,2.00000,1.94625,2001-11-07,2.06000
503,2.32167,2.21000,2.16833,2.40833,2.09000,1.99875,1.94750,2001-11-08,2.06375
504,2.31833,2.19833,2.12833,2.38333,2.09125,2.01625,1.97000,2001-11-09,2.12000
505,2.31000,2.18500,2.12167,2.38333,2.09000,2.02500,1.99000,2001-11-12,2.15000
506,2.30500,2.21333,2.23500,2.62500,2.08000,2.01125,1.97375,2001-11-13,2.14813
507,2.30500,2.21167,2.22333,2.60000,2.08125,2.02125,2.00125,2001-11-14,2.21125
508,2.30500,2.18333,2.16167,2.51833,2.10000,2.10000,2.10500,2001-11-15,2.40375
509,2.29333,2.17000,2.12500,2.44500,2.10250,2.13875,2.17000,2001-11-16,2.50250
510,2.28000,2.14667,2.09500,2.39667,2.10375,2.15000,2.19000,2001-11-19,2.54375
511,2.27667,2.13333,2.07333,2.37333,2.09000,2.11313,2.14188,2001-11-20,2.45563
512,2.27333,2.14167,2.09833,2.40167,2.10000,2.13000,2.18375,2001-11-21,2.53125
513,2.25667,2.14833,2.11500,2.44000,2.10750,2.16250,2.24625,2001-11-22,2.65875
514,2.25333,2.15167,2.13500,2.43833,2.10875,2.15625,2.22250,2001-11-23,2.62000
515,2.24833,2.15500,2.12500,2.40833,2.10813,2.15563,2.22125,2001-11-26,2.64375
516,2.23167,2.16500,2.12000,2.37833,2.11000,2.16750,2.24000,2001-11-27,2.71000
517,2.18333,2.11833,2.06333,2.30833,2.08000,2.09625,2.12875,2001-11-28,2.52000
518,2.18000,2.12167,2.06333,2.30833,2.14375,2.08125,2.09750,2001-11-29,2.49375
519,2.17500,2.11333,2.06500,2.32333,2.11875,2.03188,2.03000,2001-11-30,2.38625
520,2.13417,2.09833,2.06000,2.30833,2.10625,2.00750,2.00125,2001-12-03,2.34125
521,2.14000,2.10000,2.06000,2.31833,2.09125,2.00000,2.00000,2001-12-04,2.35250
522,2.11667,2.06500,2.04667,2.28167,2.04375,1.98125,1.99875,2001-12-05,2.35750
523,2.11000,2.06667,2.05667,2.31833,2.04250,2.02000,2.10625,2001-12-06,2.59125
524,2.11333,2.06333,2.04833,2.31833,2.02250,2.00375,2.08625,2001-12-07,2.57000
525,2.08500,2.05500,2.04500,2.31667,1.94125,1.93000,1.98375,2001-12-10,2.44125
526,2.07000,2.04833,2.03167,2.27667,1.92000,1.90000,1.93000,2001-12-11,2.35750
527,2.06167,2.03333,2.03000,2.28000,1.89750,1.86313,1.90875,2001-12-12,2.30875
528,2.05333,2.02500,2.02500,2.27500,1.89563,1.87000,1.91750,2001-12-13,2.31625
529,2.04000,2.02500,2.00000,2.25167,1.91000,1.89500,1.96000,2001-12-14,2.41000
530,1.91167,1.84667,1.83667,2.04833,1.92000,1.90125,1.99563,2001-12-17,2.45875
531,1.87667,1.85833,1.85000,2.04333,1.93250,1.91000,1.99688,2001-12-18,2.42250
532,2.03667,1.98167,1.98000,2.17500,1.93125,1.90250,1.98000,2001-12-19,2.39000
533,2.03167,2.00000,2.00333,2.23500,1.93125,1.90250,1.98000,2001-12-20,2.39250
534,2.05667,2.06000,2.07333,2.30667,1.93000,1.90000,1.98000,2001-12-21,2.39875
535,2.05667,2.05833,2.07333,2.31500,1.92563,1.90375,1.98250,2001-12-24,2.42438
536,2.06000,2.06000,2.09167,2.35167,.,.,.,2001-12-25,.
537,2.06000,2.07000,2.10667,2.39667,.,.,.,2001-12-26,.
538,2.06000,2.06333,2.11167,2.40500,1.93000,1.90875,2.00750,2001-12-27,2.50125
539,2.06000,2.09000,2.16167,2.50000,1.87375,1.88125,1.98125,2001-12-28,2.44125
540,2.06500,2.09667,2.18833,2.54333,1.87375,1.88125,1.98125,2001-12-31,2.44250
541,2.07500,2.10000,2.19167,2.53667,.,.,.,2002-01-01,.
542,2.06333,2.09000,2.16167,2.47667,1.86000,1.86375,1.96250,2002-01-02,2.40000
543,2.08167,2.11333,2.21167,2.53167,1.86625,1.87563,2.00000,2002-01-03,2.45500
544,2.08500,2.12667,2.25500,2.63333,1.86000,1.87000,1.98250,2002-01-04,2.44063
545,2.08167,2.11000,2.22667,2.56833,1.85250,1.87000,1.98000,2002-01-07,2.43000
546,2.06833,2.09833,2.18000,2.51667,1.84000,1.84250,1.93250,2002-01-08,2.34500
547,2.06167,2.10000,2.18000,2.50000,1.84000,1.84375,1.94250,2002-01-09,2.37125
548,2.06833,2.10333,2.18000,2.50000,1.83000,1.83125,1.93500,2002-01-10,2.35000
549,2.06500,2.10000,2.18333,2.50000,1.82000,1.82688,1.92750,2002-01-11,2.34000
550,2.07667,2.11667,2.21333,2.53667,1.74125,1.72375,1.79125,2002-01-14,2.13000
551,2.08000,2.11833,2.20667,2.52667,1.74000,1.72375,1.80000,2002-01-15,2.14750
552,2.08000,2.12667,2.24167,2.58500,1.73125,1.71563,1.79063,2002-01-16,2.13000
553,2.08333,2.14500,2.25000,2.60833,1.73875,1.74000,1.84000,2002-01-17,2.21125
554,2.08667,2.14833,2.28000,2.64833,1.75000,1.77000,1.88125,2002-01-18,2.28750
555,2.08167,2.13000,2.24000,2.60000,1.76125,1.79625,1.91625,2002-01-21,2.31500
556,2.08500,2.12833,2.24000,2.60000,1.76125,1.80000,1.92250,2002-01-22,2.33375
557,2.08000,2.12833,2.23833,2.59833,1.76000,1.80000,1.92250,2002-01-23,2.33875
558,2.08000,2.12833,2.25333,2.61500,1.77000,1.81000,1.94000,2002-01-24,2.37875
559,2.08000,2.12500,2.24333,2.59500,1.82750,1.87000,2.02000,2002-01-25,2.50000
560,2.07500,2.12417,2.24667,2.60000,1.83000,1.87000,2.02250,2002-01-28,2.50125
561,2.08167,2.13667,2.25167,2.61667,1.83000,1.87000,2.02000,2002-01-29,2.50000
562,2.08333,2.14500,2.27333,2.65833,1.83000,1.86000,1.98875,2002-01-30,2.42000
563,2.08167,2.12667,2.24667,2.61500,1.84750,1.88000,2.03375,2002-01-31,2.49125
564,2.08333,2.13000,2.25667,2.64167,1.86000,1.92000,2.08375,2002-02-01,2.57375
565,2.08667,2.15667,2.31667,2.75000,1.85000,1.90875,2.04375,2002-02-04,2.47250
566,2.08500,2.15667,2.31333,2.74667,1.84125,1.90000,2.02000,2002-02-05,2.42000
567,2.08833,2.15667,2.31667,2.76500,1.84000,1.90000,2.02000,2002-02-06,2.41625
568,2.08833,2.15667,2.32333,2.78667,1.84000,1.90000,2.01000,2002-02-07,2.38750
569,2.10833,2.20500,2.42000,2.95833,1.84000,1.90000,2.02125,2002-02-08,2.41875
