DATE,term_1mon,term_3mon,term_6mon,term_12mon
2003-11-21,2.66167,2.60167,2.55000,2.57333
2003-11-24,2.65333,2.59667,2.54833,2.56833
2003-11-25,2.61500,2.56333,2.52167,2.54500
2003-11-26,2.59000,2.55167,2.50500,2.53667
2003-11-27,2.58833,2.54833,2.49833,2.53500
2003-11-28,2.58167,2.54500,2.49500,2.54167
2003-12-01,2.57167,2.50167,2.43167,2.45667
2003-12-02,2.56667,2.48000,2.40667,2.43500
2003-12-03,2.55833,2.45500,2.36500,2.36000
2003-12-04,2.56000,2.45167,2.37000,2.37167
2003-12-05,2.56000,2.44333,2.36000,2.35833
2003-12-08,2.55833,2.43667,2.34167,2.33667
2003-12-09,2.56000,2.44333,2.36667,2.39667
2003-12-10,2.56000,2.45833,2.41000,2.46000
2003-12-11,2.55667,2.44500,2.39333,2.43833
2003-12-12,2.55333,2.44333,2.40000,2.43167
2003-12-15,2.53833,2.44167,2.38833,2.40500
2003-12-16,2.53000,2.43167,2.39000,2.41167
2003-12-17,2.52833,2.43667,2.40000,2.43333
2003-12-18,2.52167,2.42000,2.37000,2.38000
2003-12-19,2.52000,2.41500,2.34000,2.35167
2003-12-22,2.50500,2.40333,2.32333,2.35000
2003-12-23,2.47333,2.36500,2.29333,2.30000
2003-12-24,2.45667,2.35000,2.28833,2.29333
2003-12-25,2.45333,2.34667,2.28833,2.29500
2003-12-26,2.44833,2.34000,2.27667,2.29000
2003-12-29,2.42667,2.34000,2.27500,2.28500
2003-12-30,2.41333,2.34333,2.30500,2.33000
2003-12-31,2.39500,2.32333,2.28000,2.30333
2004-01-01,2.37833,2.31000,2.27167,2.30333
2004-01-02,2.36000,2.29667,2.25000,2.28333
2004-01-05,2.34500,2.28667,2.24167,2.27333
2004-01-06,2.33667,2.28000,2.24000,2.27167
2004-01-07,2.31500,2.25167,2.21333,2.24000
2004-01-08,2.30667,2.26333,2.23000,2.25333
2004-01-09,2.29667,2.24667,2.20667,2.23333
2004-01-12,2.29667,2.25167,2.22667,2.26833
2004-01-13,2.30500,2.26000,2.24000,2.28833
2004-01-14,2.31167,2.26667,2.25000,2.29833
2004-01-15,2.31333,2.24833,2.20500,2.23333
2004-01-16,2.31333,2.25167,2.20500,2.23167
2004-01-19,2.31167,2.25000,2.20333,2.21833
2004-01-20,2.31000,2.25000,2.20667,2.21333
2004-01-21,2.30500,2.23500,2.18500,2.19833
2004-01-22,2.29167,2.21000,2.15667,2.15000
2004-01-23,2.29000,2.19333,2.13833,2.14167
2004-01-26,2.27500,2.17833,2.12333,2.13167
2004-01-27,2.27167,2.17167,2.11833,2.12417
2004-01-28,2.26500,2.15833,2.10333,2.11750
2004-01-29,2.25667,2.14667,2.10500,2.12167
2004-01-30,2.24000,2.13167,2.08000,2.10333
2004-02-02,2.22333,2.13000,2.08333,2.10500
2004-02-03,2.20500,2.11833,2.07333,2.10167
2004-02-04,2.20000,2.11167,2.06500,2.08000
2004-02-05,2.19833,2.12167,2.08500,2.12333
2004-02-06,2.19000,2.12250,2.09167,2.14333
2004-02-09,2.19000,2.12000,2.09833,2.15333
2004-02-10,2.17000,2.10000,2.06833,2.12167
2004-02-11,2.15167,2.09167,2.06333,2.11667
2004-02-12,2.15167,2.12500,2.13167,2.24667
2004-02-13,2.14333,2.12500,2.13667,2.25667
2004-02-16,2.12000,2.12167,2.14167,2.25333
2004-02-17,2.11333,2.11500,2.13667,2.24833
2004-02-18,2.08333,2.06833,2.08167,2.19167
2004-02-19,2.07167,2.09167,2.14000,2.26833
2004-02-20,2.07167,2.08833,2.14333,2.31500
2004-02-23,2.07000,2.08667,2.12833,2.29000
2004-02-24,2.06167,2.08167,2.11667,2.27167
2004-02-25,2.06167,2.08083,2.11417,2.28167
2004-02-26,2.06500,2.08500,2.13500,2.34667
2004-02-27,2.06333,2.08500,2.12833,2.33500
2004-03-01,2.06000,2.08167,2.12667,2.31667
2004-03-02,2.06000,2.08000,2.12833,2.33167
2004-03-03,2.06167,2.08333,2.12833,2.33000
2004-03-04,2.06167,2.08167,2.12500,2.32500
2004-03-05,2.06000,2.08667,2.13333,2.34833
2004-03-08,2.06333,2.08833,2.12833,2.33167
2004-03-09,2.06000,2.07333,2.09667,2.22167
2004-03-10,2.06000,2.07167,2.09500,2.22667
2004-03-11,2.06167,2.07667,2.10000,2.24333
2004-03-12,2.06167,2.08000,2.10667,2.25667
2004-03-15,2.07500,2.10833,2.20000,2.46333
2004-03-16,2.09500,2.11167,2.20000,2.46333
2004-03-17,2.12167,2.12667,2.20667,2.46333
2004-03-18,2.12000,2.12500,2.21167,2.46667
2004-03-19,2.12000,2.12333,2.21833,2.49333
2004-03-22,2.11333,2.12500,2.22333,2.49500
2004-03-23,2.10500,2.12000,2.21500,2.49167
2004-03-24,2.10167,2.12833,2.23000,2.53667
2004-03-25,2.10167,2.12667,2.24000,2.55667
2004-03-26,2.09500,2.12000,2.22000,2.53167
2004-03-29,2.09833,2.12333,2.22333,2.55167
2004-03-30,2.09500,2.12500,2.22167,2.54667
2004-03-31,2.09167,2.13167,2.25833,2.59833
2004-04-01,2.09000,2.12833,2.25000,2.58667
2004-04-02,2.09167,2.12500,2.23000,2.54833
2004-04-05,2.08333,2.12167,2.24500,2.57667
2004-04-06,2.07000,2.12167,2.26167,2.61000
2004-04-07,2.06667,2.12500,2.26500,2.61000
2004-04-08,2.06667,2.13000,2.27833,2.62833
2004-04-09,2.06833,2.15167,2.32333,2.72667
2004-04-12,2.07000,2.15667,2.34167,2.75833
2004-04-13,2.06667,2.14500,2.32000,2.73333
2004-04-14,2.06500,2.14667,2.32500,2.76333
2004-04-15,2.06167,2.15167,2.34500,2.79500
2004-04-16,2.06667,2.16333,2.37167,2.85667
2004-04-19,2.07000,2.18167,2.38500,2.87333
2004-04-20,2.06833,2.17167,2.35833,2.82500
2004-04-21,2.06833,2.17167,2.35833,2.82667
2004-04-22,2.07500,2.17000,2.35500,2.83333
2004-04-23,2.07667,2.17000,2.36167,2.83333
2004-04-26,2.07500,2.17167,2.36333,2.83167
2004-04-27,2.07333,2.17500,2.36333,2.83000
2004-04-28,2.06833,2.16833,2.35667,2.82833
2004-04-29,2.06833,2.16667,2.34333,2.80500
2004-04-30,2.06667,2.16333,2.31167,2.76000
2004-05-03,2.06500,2.15833,2.32667,2.79667
2004-05-04,2.06500,2.15500,2.33167,2.79833
2004-05-05,2.06667,2.13833,2.31167,2.75000
2004-05-06,2.06500,2.13833,2.31333,2.74667
2004-05-07,2.06000,2.12000,2.27000,2.66500
2004-05-10,2.06167,2.11500,2.26833,2.66333
2004-05-11,2.06000,2.12000,2.26667,2.65167
2004-05-12,2.06167,2.12167,2.26333,2.64500
2004-05-13,2.06000,2.12000,2.26000,2.63833
2004-05-14,2.06167,2.12333,2.27833,2.64500
2004-05-17,2.06083,2.13083,2.31000,2.68667
2004-05-18,2.06083,2.13667,2.32500,2.70833
2004-05-19,2.06750,2.14833,2.34667,2.75333
2004-05-20,2.07533,2.15467,2.36083,2.76500
2004-05-21,2.07167,2.15333,2.35167,2.72333
2004-05-24,2.07083,2.15667,2.36000,2.73417
2004-05-25,2.06500,2.16000,2.37667,2.75833
2004-05-26,2.06333,2.16000,2.38000,2.76500
2004-05-27,2.06167,2.16000,2.38333,2.76833
2004-05-28,2.06167,2.15833,2.37500,2.76667
2004-05-31,2.06000,2.16333,2.38667,2.78667
2004-06-01,2.06333,2.16833,2.40167,2.82167
2004-06-02,2.06333,2.17333,2.40667,2.82667
2004-06-03,2.06167,2.17833,2.40833,2.81333
2004-06-04,2.06500,2.17167,2.39667,2.77000
2004-06-07,2.06000,2.17167,2.39500,2.77333
2004-06-08,2.05833,2.15667,2.34833,2.71500
2004-06-09,2.06000,2.15833,2.35500,2.71833
2004-06-10,2.05833,2.15833,2.34333,2.71000
2004-06-11,2.05667,2.12500,2.24667,2.54000
2004-06-14,2.05667,2.12500,2.25833,2.55667
2004-06-15,2.06000,2.13833,2.29167,2.62000
2004-06-16,2.05833,2.14167,2.29333,2.62000
2004-06-17,2.06000,2.14500,2.29667,2.61667
2004-06-18,2.06000,2.15667,2.31000,2.62667
2004-06-21,2.06333,2.17167,2.35667,2.67833
2004-06-22,2.06333,2.17833,2.34833,2.64500
2004-06-23,2.06667,2.18167,2.36000,2.67000
2004-06-24,2.06500,2.17333,2.33500,2.64333
2004-06-25,2.06500,2.17833,2.34500,2.65167
2004-06-28,2.07000,2.18333,2.37333,2.68500
2004-06-29,2.10667,2.23500,2.44000,2.75000
2004-06-30,2.12333,2.26500,2.46833,2.79167
2004-07-01,2.14500,2.27667,2.48167,2.80167
2004-07-02,2.16333,2.32000,2.51000,2.81167
2004-07-05,2.16667,2.31000,2.49000,2.76667
2004-07-06,2.18833,2.33167,2.52167,2.80167
2004-07-07,2.21333,2.36333,2.56000,2.84833
2004-07-08,2.25667,2.41000,2.63167,2.96500
2004-07-09,2.26667,2.41667,2.63333,2.97000
2004-07-12,2.27500,2.42333,2.64000,2.98667
2004-07-13,2.28333,2.43667,2.64333,2.97833
2004-07-14,2.28167,2.44000,2.64500,2.98000
2004-07-15,2.28167,2.43667,2.61833,2.92833
2004-07-16,2.28000,2.43500,2.62667,2.91500
2004-07-19,2.28333,2.44000,2.63000,2.91833
2004-07-20,2.29500,2.45667,2.64167,2.94667
2004-07-21,2.29500,2.45500,2.63667,2.91667
2004-07-22,2.29500,2.45667,2.62167,2.88833
2004-07-23,2.30167,2.47000,2.62833,2.89500
2004-07-26,2.31000,2.49000,2.66500,2.95333
2004-07-27,2.31167,2.49333,2.66833,2.95000
2004-07-28,2.32167,2.51333,2.69167,2.98167
2004-07-29,2.32000,2.52000,2.70333,2.99167
2004-07-30,2.33333,2.52333,2.70833,2.98833
2004-08-02,2.35000,2.53333,2.70333,2.97333
2004-08-03,2.37333,2.54500,2.72333,3.00167
2004-08-04,2.38667,2.55667,2.72333,3.00000
2004-08-05,2.39000,2.56333,2.74500,3.03000
2004-08-06,2.41167,2.57000,2.74833,3.03833
2004-08-09,2.44833,2.57833,2.75000,3.03500
2004-08-10,2.49000,2.60167,2.77500,3.05667
2004-08-11,2.49667,2.60833,2.77667,3.06000
2004-08-12,2.51667,2.60333,2.77333,3.02667
2004-08-13,2.51500,2.60500,2.76833,3.02000
2004-08-16,2.51833,2.60333,2.75333,2.99167
2004-08-17,2.52333,2.60833,2.74333,2.96500
2004-08-18,2.52833,2.60667,2.73167,2.93833
2004-08-19,2.53000,2.62000,2.74167,2.95000
2004-08-20,2.52667,2.62000,2.74500,2.95167
2004-08-23,2.54000,2.62500,2.75667,2.97167
2004-08-24,2.54333,2.63000,2.73167,2.94500
2004-08-25,2.55000,2.64333,2.74167,2.95167
2004-08-26,2.55333,2.64833,2.74333,2.92833
2004-08-27,2.57333,2.65000,2.74167,2.92333
2004-08-30,2.57833,2.66167,2.76500,2.94167
2004-08-31,2.58500,2.69667,2.79000,2.99000
2004-09-01,2.57833,2.70000,2.81167,3.01000
2004-09-02,2.57667,2.70167,2.82667,3.03167
2004-09-03,2.57833,2.71500,2.85167,3.05833
2004-09-06,2.57500,2.72333,2.87833,3.09000
2004-09-07,2.57167,2.73333,2.88000,3.08333
2004-09-08,2.57167,2.73667,2.88500,3.08833
2004-09-09,2.58167,2.76000,2.94167,3.17000
2004-09-10,2.58333,2.76000,2.93833,3.16500
2004-09-13,2.58333,2.76500,2.94167,3.17333
2004-09-14,2.59333,2.76167,2.93833,3.16833
2004-09-15,2.59167,2.76500,2.93500,3.16500
2004-09-16,2.59167,2.76000,2.91333,3.13333
2004-09-17,2.60000,2.76000,2.91167,3.13333
2004-09-20,2.61000,2.76500,2.92333,3.15167
2004-09-21,2.60667,2.75667,2.88000,3.07167
2004-09-22,2.61333,2.76000,2.88000,3.07500
2004-09-23,2.63333,2.76500,2.88000,3.08333
2004-09-24,2.65000,2.77667,2.88667,3.09000
2004-09-27,2.66000,2.77500,2.86500,3.06000
2004-09-28,2.62167,2.69000,2.75167,2.96167
2004-09-29,2.61000,2.68333,2.73333,2.90500
2004-09-30,2.61667,2.68167,2.73167,2.90500
2004-10-01,2.64500,2.69500,2.74667,2.91167
2004-10-04,2.64000,2.66167,2.70333,2.84500
2004-10-05,2.64500,2.66667,2.70333,2.85167
2004-10-06,2.65500,2.68500,2.72500,2.87167
2004-10-07,2.64000,2.64833,2.66833,2.78000
2004-10-08,2.63833,2.66000,2.68667,2.79167
2004-10-11,2.62667,2.65000,2.66333,2.75500
2004-10-12,2.62500,2.65833,2.67167,2.75833
2004-10-13,2.62667,2.66500,2.68833,2.78000
2004-10-14,2.62000,2.66167,2.69167,2.78833
2004-10-15,2.62000,2.66000,2.69167,2.79000
2004-10-18,2.62167,2.65333,2.67667,2.76333
2004-10-19,2.62167,2.65500,2.67500,2.76000
2004-10-20,2.62000,2.65167,2.67833,2.77167
2004-10-21,2.62500,2.65500,2.69833,2.82333
2004-10-22,2.63000,2.65667,2.70000,2.82833
2004-10-25,2.62833,2.65667,2.70667,2.82500
2004-10-26,2.62667,2.65500,2.70333,2.83500
2004-10-27,2.62833,2.65000,2.69667,2.82833
2004-10-28,2.61833,2.65167,2.70167,2.83000
2004-10-29,2.61333,2.65333,2.70167,2.83333
2004-11-01,2.61500,2.65000,2.70000,2.82333
2004-11-02,2.60500,2.64333,2.69833,2.82500
2004-11-03,2.60000,2.64417,2.70500,2.85167
2004-11-04,2.59333,2.64500,2.70000,2.85000
2004-11-05,2.59000,2.64167,2.69500,2.84167
2004-11-08,2.58667,2.63667,2.71333,2.89500
2004-11-09,2.58500,2.63667,2.71833,2.91333
2004-11-10,2.58500,2.63500,2.72167,2.91333
2004-11-11,2.58167,2.63333,2.71667,2.89833
2004-11-12,2.57833,2.62667,2.69500,2.86167
2004-11-15,2.57833,2.62500,2.69500,2.86000
2004-11-16,2.58000,2.62500,2.68833,2.85667
2004-11-17,2.57833,2.62167,2.67167,2.82667
2004-11-18,2.57667,2.62000,2.66833,2.81667
2004-11-19,2.58000,2.61833,2.66500,2.81500
2004-11-22,2.58000,2.61750,2.66583,2.81500
2004-11-23,2.58333,2.61667,2.66333,2.82000
2004-11-24,2.58167,2.60667,2.63500,2.76333
2004-11-25,2.58333,2.60083,2.63000,2.74167
2004-11-26,2.59000,2.61667,2.65833,2.81667
2004-11-29,2.59750,2.61583,2.66000,2.81167
2004-11-30,2.59750,2.61583,2.66000,2.81333
2004-12-01,2.58667,2.61250,2.66000,2.81500
2004-12-02,2.58083,2.61500,2.66167,2.82417
2004-12-03,2.57833,2.61167,2.66167,2.84667
2004-12-06,2.57500,2.61000,2.65333,2.81833
2004-12-07,2.57917,2.61000,2.65333,2.83167
2004-12-08,2.58167,2.60917,2.65500,2.84583
2004-12-09,2.58333,2.61000,2.65500,2.83167
2004-12-10,2.58833,2.61000,2.65917,2.83667
2004-12-13,2.59167,2.61333,2.66500,2.85000
2004-12-14,2.59500,2.61167,2.66000,2.83500
2004-12-15,2.59667,2.61833,2.66167,2.83833
2004-12-16,2.60000,2.62000,2.67667,2.86833
2004-12-17,2.60167,2.62500,2.69500,2.89167
2004-12-20,2.60333,2.62667,2.70667,2.92000
2004-12-21,2.60000,2.62417,2.70000,2.90667
2004-12-22,2.59667,2.61500,2.67000,2.85667
2004-12-23,2.59750,2.61833,2.68250,2.89333
2004-12-24,2.59833,2.62000,2.69500,2.91167
2004-12-27,2.60000,2.62000,2.69000,2.90167
2004-12-28,2.60167,2.62333,2.69333,2.90333
2004-12-29,2.61000,2.62667,2.69667,2.90500
2004-12-30,2.61167,2.62833,2.69500,2.90000
2004-12-31,2.62000,2.63000,2.69750,2.90000
2005-01-03,2.62000,2.63000,2.69333,2.89333
2005-01-04,2.62000,2.63000,2.69000,2.89167
2005-01-05,2.62000,2.63000,2.69000,2.88000
2005-01-06,2.61833,2.63000,2.69500,2.89333
2005-01-07,2.61833,2.63000,2.70000,2.89833
2005-01-10,2.62167,2.63667,2.72167,2.94000
2005-01-11,2.62000,2.64000,2.72500,2.95167
2005-01-12,2.62000,2.65333,2.75000,3.01167
2005-01-13,2.60500,2.65667,2.77000,3.05667
2005-01-14,2.59500,2.65500,2.76333,3.04500
2005-01-17,2.59167,2.65583,2.76667,3.05167
2005-01-18,2.59167,2.65833,2.80167,3.09667
2005-01-19,2.60500,2.68667,2.86000,3.21667
2005-01-20,2.60167,2.69000,2.86000,3.21333
2005-01-21,2.60167,2.69667,2.86000,3.21667
2005-01-24,2.60000,2.69833,2.85167,3.20500
2005-01-25,2.60000,2.69583,2.84167,3.19333
2005-01-26,2.60000,2.68000,2.81333,3.14500
2005-01-27,2.60000,2.66167,2.79667,3.10667
2005-01-28,2.60000,2.65667,2.79833,3.10167
2005-01-31,2.59667,2.65750,2.80167,3.10750
2005-02-01,2.59250,2.65333,2.79833,3.11333
2005-02-02,2.59500,2.65000,2.79500,3.10917
2005-02-03,2.59500,2.64000,2.75667,3.04167
2005-02-04,2.59583,2.63750,2.75167,3.02500
2005-02-07,2.59417,2.63417,2.75000,3.02333
2005-02-08,2.59167,2.63167,2.74333,3.00667
2005-02-09,2.58667,2.62000,2.68667,2.90833
2005-02-10,2.58667,2.61500,2.65917,2.85750
2005-02-11,2.58417,2.61417,2.66167,2.86500
2005-02-14,2.58417,2.61250,2.66000,2.85833
2005-02-15,2.58417,2.61250,2.66167,2.86333
2005-02-16,2.58417,2.61667,2.67500,2.88667
2005-02-17,2.58250,2.62000,2.68000,2.91667
2005-02-18,2.58417,2.62000,2.68500,2.92667
2005-02-21,2.58250,2.62000,2.69500,2.93083
2005-02-22,2.58417,2.62000,2.70000,2.93000
2005-02-23,2.58333,2.62000,2.69667,2.92500
2005-02-24,2.58250,2.62000,2.69833,2.92000
2005-02-25,2.58167,2.62000,2.69833,2.91417
2005-02-28,2.58000,2.62000,2.69500,2.91500
2005-03-01,2.58000,2.61833,2.68667,2.90000
2005-03-02,2.58000,2.62167,2.74167,3.02167
2005-03-03,2.58000,2.62250,2.74833,3.02833
2005-03-04,2.57500,2.62083,2.74500,3.01500
2005-03-07,2.57250,2.62000,2.74000,3.00000
2005-03-08,2.56833,2.62000,2.72583,2.97333
2005-03-09,2.56583,2.61833,2.69667,2.90500
2005-03-10,2.56750,2.61917,2.69917,2.90917
2005-03-11,2.56417,2.62000,2.69833,2.91167
2005-03-14,2.56083,2.61833,2.69833,2.91917
2005-03-15,2.56417,2.62000,2.72167,2.95417
2005-03-16,2.56250,2.62167,2.73250,2.98833
2005-03-17,2.56417,2.62333,2.73250,2.97583
2005-03-18,2.56417,2.62167,2.72833,2.96000
2005-03-21,2.57000,2.62000,2.71833,2.93333
2005-03-22,2.57000,2.62000,2.71583,2.92333
2005-03-23,2.57000,2.62000,2.70333,2.90500
2005-03-24,2.57333,2.62000,2.68167,2.85667
2005-03-25,2.57500,2.61167,2.66500,2.80667
2005-03-28,2.57917,2.61000,2.67000,2.80500
2005-03-29,2.58000,2.61167,2.67667,2.81833
2005-03-30,2.58167,2.61167,2.67417,2.80167
2005-03-31,2.58500,2.61167,2.67333,2.79500
2005-04-01,2.58750,2.61500,2.68083,2.80667
2005-04-04,2.58250,2.61833,2.69000,2.82333
2005-04-05,2.59333,2.63667,2.73167,2.91833
2005-04-06,2.59333,2.63917,2.73333,2.90500
2005-04-07,2.58833,2.64000,2.73500,2.91083
2005-04-08,2.58083,2.64000,2.72667,2.90667
2005-04-11,2.57833,2.63583,2.71167,2.89250
2005-04-12,2.58000,2.62917,2.70500,2.88667
2005-04-13,2.58000,2.63000,2.70333,2.88167
2005-04-14,2.57833,2.62500,2.70000,2.87500
2005-04-15,2.57250,2.61833,2.68333,2.84333
2005-04-18,2.57083,2.61833,2.68250,2.83750
2005-04-19,2.56833,2.61417,2.66917,2.81117
2005-04-20,2.56500,2.61417,2.67667,2.82583
2005-04-21,2.56583,2.61750,2.69000,2.85833
2005-04-22,2.56417,2.61750,2.69167,2.86000
2005-04-25,2.56417,2.61833,2.69667,2.86833
2005-04-26,2.56500,2.62750,2.72000,2.92333
2005-04-27,2.56667,2.63500,2.75667,2.98000
2005-04-28,2.57500,2.65000,2.78333,3.00333
2005-04-29,2.58000,2.64667,2.76000,2.95833
2005-05-02,2.58000,2.64250,2.75833,2.95917
2005-05-03,2.58000,2.65000,2.78667,3.00500
2005-05-04,2.59000,2.65500,2.80833,3.02833
2005-05-05,2.57833,2.66833,2.86500,3.10333
2005-05-06,2.57667,2.67500,2.87000,3.10167
2005-05-09,2.59000,2.67500,2.87500,3.09333
2005-05-10,2.59000,2.67583,2.87667,3.09083
2005-05-11,2.59000,2.68000,2.88000,3.09333
2005-05-12,2.58500,2.68000,2.88000,3.09083
2005-05-13,2.57750,2.68333,2.88250,3.09500
2005-05-16,2.57792,2.69000,2.88500,3.09833
2005-05-17,2.58167,2.68000,2.82250,3.00167
2005-05-18,2.58333,2.68000,2.82250,3.00167
2005-05-19,2.59000,2.68333,2.83833,3.02000
2005-05-20,2.59500,2.71500,2.87000,3.07750
2005-05-23,2.59083,2.72000,2.87000,3.07333
2005-05-24,2.59000,2.72000,2.87833,3.09750
2005-05-25,2.58500,2.72167,2.88833,3.11000
2005-05-26,2.58083,2.73500,2.89167,3.12000
2005-05-27,2.57833,2.74000,2.89000,3.11000
2005-05-30,2.57833,2.74000,2.89000,3.11167
2005-05-31,2.57500,2.74333,2.89833,3.14667
2005-06-01,2.57750,2.74917,2.91667,3.16917
2005-06-02,2.58500,2.76000,2.93000,3.18000
2005-06-03,2.58583,2.77000,2.94583,3.19833
2005-06-06,2.59167,2.78000,2.94167,3.19667
2005-06-07,2.59667,2.78167,2.95167,3.19750
2005-06-08,2.60667,2.79000,2.96333,3.20750
2005-06-09,2.61500,2.80000,2.96167,3.19417
2005-06-10,2.63167,2.81000,2.98500,3.21667
2005-06-13,2.64000,2.82000,2.99667,3.21667
2005-06-14,2.65333,2.82333,3.00000,3.21667
2005-06-15,2.66833,2.84833,3.02000,3.23500
2005-06-16,2.67583,2.85667,3.04167,3.26000
2005-06-17,2.69333,2.86000,3.03333,3.25000
2005-06-20,2.70167,2.85500,3.00500,3.20333
2005-06-21,2.71833,2.87000,3.02333,3.22833
2005-06-22,2.73000,2.88000,3.01833,3.22000
2005-06-23,2.73667,2.86333,2.95333,3.10333
2005-06-24,2.71000,2.75667,2.80333,2.91333
2005-06-27,2.72833,2.79667,2.85500,2.97833
2005-06-28,2.74500,2.81167,2.89167,3.02500
2005-06-29,2.77167,2.85833,2.94667,3.08000
2005-06-30,2.80917,2.90833,2.99500,3.12000
2005-07-01,2.80667,2.90417,2.98417,3.10167
2005-07-04,2.81000,2.91333,2.99667,3.11417
2005-07-05,2.81000,2.91750,3.01000,3.13500
2005-07-06,2.81000,2.91583,3.00667,3.12750
2005-07-07,2.81167,2.91500,3.01500,3.15000
2005-07-08,2.81417,2.92000,3.02333,3.16417
2005-07-11,2.82000,2.94000,3.05500,3.22333
2005-07-12,2.82083,2.93667,3.03500,3.18500
2005-07-13,2.83000,2.94000,3.05167,3.21000
2005-07-14,2.83333,2.94917,3.05333,3.19333
2005-07-15,2.84167,2.95333,3.06333,3.22167
2005-07-18,2.84750,2.97333,3.11667,3.31500
2005-07-19,2.86500,2.98500,3.14083,3.34167
2005-07-20,2.87917,3.00500,3.16667,3.36917
2005-07-21,2.89667,3.01667,3.17833,3.37833
2005-07-22,2.90167,3.03167,3.20500,3.41167
2005-07-25,2.90417,3.03167,3.21833,3.42500
2005-07-26,2.90500,3.03500,3.21917,3.42333
2005-07-27,2.90500,3.04500,3.21833,3.41667
2005-07-28,2.92500,3.05000,3.20917,3.40167
2005-07-29,2.93333,3.05750,3.21167,3.41167
2005-08-01,2.94667,3.06167,3.24000,3.46000
2005-08-02,2.95917,3.06500,3.24833,3.46500
2005-08-03,2.97333,3.07833,3.26833,3.48167
2005-08-04,3.00500,3.09000,3.28167,3.49667
2005-08-05,3.02000,3.10500,3.29167,3.50667
2005-08-08,3.02667,3.11000,3.29500,3.50667
2005-08-09,3.03167,3.13000,3.31833,3.52833
2005-08-10,3.04333,3.15500,3.34167,3.57000
2005-08-11,3.04667,3.16833,3.36500,3.59833
2005-08-12,3.04333,3.16833,3.35667,3.58500
2005-08-15,3.04583,3.16667,3.35583,3.58667
2005-08-16,3.04583,3.16583,3.36833,3.59583
2005-08-17,3.05500,3.17750,3.39750,3.63417
2005-08-18,3.06167,3.18750,3.40917,3.65333
2005-08-19,3.06083,3.19667,3.41083,3.65500
2005-08-22,3.06167,3.21000,3.43000,3.66667
2005-08-23,3.06000,3.22000,3.44000,3.67667
2005-08-24,3.05917,3.22833,3.44667,3.69833
2005-08-25,3.05667,3.23000,3.45333,3.70333
2005-08-26,3.05750,3.23500,3.46000,3.72000
2005-08-29,3.06000,3.24667,3.47500,3.74833
2005-08-30,3.06500,3.25000,3.48417,3.76000
2005-08-31,3.07000,3.25833,3.48167,3.75667
2005-09-01,3.08000,3.27167,3.49833,3.78000
2005-09-02,3.08917,3.27833,3.50667,3.78083
2005-09-05,3.10000,3.28000,3.51333,3.77917
2005-09-06,3.11500,3.29667,3.54000,3.81833
2005-09-07,3.12667,3.31667,3.55250,3.82667
2005-09-08,3.14667,3.32333,3.55333,3.82500
2005-09-09,3.15667,3.33000,3.55500,3.82000
2005-09-12,3.16500,3.34167,3.57667,3.85500
2005-09-13,3.18167,3.35000,3.59083,3.87000
2005-09-14,3.18000,3.35000,3.56000,3.81167
2005-09-15,3.19333,3.35750,3.58833,3.82833
2005-09-16,3.19583,3.36000,3.59833,3.82667
2005-09-19,3.20417,3.36083,3.61500,3.84083
2005-09-20,3.22333,3.37167,3.62000,3.83667
2005-09-21,3.24500,3.38750,3.63000,3.87167
2005-09-22,3.28000,3.40000,3.65500,3.90000
2005-09-23,3.28833,3.40833,3.65500,3.89917
2005-09-26,3.29500,3.41500,3.67000,3.94000
2005-09-27,3.30000,3.42000,3.67667,3.95667
2005-09-28,3.30500,3.42000,3.66833,3.92667
2005-09-29,3.30667,3.42500,3.68000,3.93500
2005-09-30,3.30667,3.42667,3.68000,3.93333
2005-10-03,3.30750,3.43167,3.70000,3.97167
2005-10-04,3.30667,3.43167,3.71000,3.99833
2005-10-05,3.30083,3.42750,3.71333,3.99167
2005-10-06,3.30333,3.44000,3.71000,3.99417
2005-10-07,3.30667,3.44000,3.71167,3.99667
2005-10-10,3.30167,3.44167,3.71167,3.98833
2005-10-11,3.29917,3.44167,3.71333,3.99167
2005-10-12,3.29833,3.44667,3.72333,4.00167
2005-10-13,3.30167,3.45333,3.73333,4.01167
2005-10-14,3.30000,3.45333,3.73333,4.00500
2005-10-17,3.31333,3.48667,3.74333,4.00500
2005-10-18,3.32167,3.48833,3.76000,4.00167
2005-10-19,3.32333,3.49333,3.76583,4.01417
2005-10-20,3.32667,3.50167,3.78000,4.04167
2005-10-21,3.33167,3.50833,3.78000,4.02750
2005-10-24,3.34000,3.50583,3.72500,3.92833
2005-10-25,3.35167,3.51000,3.68500,3.88167
2005-10-26,3.37333,3.52667,3.70333,3.91000
2005-10-27,3.39500,3.53833,3.72000,3.92500
2005-10-28,3.41167,3.55333,3.75167,3.96583
2005-10-31,3.42667,3.57333,3.77333,3.99250
2005-11-01,3.44000,3.58083,3.78000,4.00000
2005-11-02,3.45167,3.59000,3.77500,3.99000
2005-11-03,3.46500,3.60000,3.77833,3.99167
2005-11-04,3.47500,3.60667,3.77667,3.97667
2005-11-07,3.49333,3.62667,3.78500,3.97833
2005-11-08,3.51000,3.63333,3.80000,3.99833
2005-11-09,3.51167,3.62667,3.79500,3.98667
2005-11-10,3.52000,3.63000,3.81000,4.00167
2005-11-11,3.52167,3.63000,3.78000,3.96500
2005-11-14,3.53000,3.65000,3.81000,4.00167
