offset_starttime,distance,time_offset,count,end_time,speed,deviceuuid,start_time,calorie,offset_endtime
2019-05-03 13:36:00,28.13,UTC-0300,38,2019-05-03 16:36:59.999,1.3611112,F/D7+hL5E5,2019-05-03 16:36:00.000,1.61,2019-05-03 13:36:59.999
2019-05-03 13:37:00,25.2,UTC-0300,37,2019-05-03 16:37:59.999,1.2222222,F/D7+hL5E5,2019-05-03 16:37:00.000,1.5,2019-05-03 13:37:59.999
2019-05-03 13:38:00,11.43,UTC-0300,17,2019-05-03 16:38:59.999,1.25,F/D7+hL5E5,2019-05-03 16:38:00.000,0.69,2019-05-03 13:38:59.999
2019-05-03 13:39:00,74.32,UTC-0300,91,2019-05-03 16:39:59.999,1.5,F/D7+hL5E5,2019-05-03 16:39:00.000,4.18,2019-05-03 13:39:59.999
2019-05-03 13:40:00,45.45,UTC-0300,60,2019-05-03 16:40:59.999,1.4444444,F/D7+hL5E5,2019-05-03 16:40:00.000,2.63,2019-05-03 13:40:59.999
2019-05-03 13:41:00,66.74,UTC-0300,83,2019-05-03 16:41:59.999,1.5,F/D7+hL5E5,2019-05-03 16:41:00.000,3.7,2019-05-03 13:41:59.999
2019-05-03 13:42:00,24.7,UTC-0300,31,2019-05-03 16:42:59.999,1.5555556,F/D7+hL5E5,2019-05-03 16:42:00.000,1.37,2019-05-03 13:42:59.999
2019-05-03 13:44:00,11.57,UTC-0300,20,2019-05-03 16:44:59.999,1.0,F/D7+hL5E5,2019-05-03 16:44:00.000,0.79,2019-05-03 13:44:59.999
2019-05-03 13:45:00,1.73,UTC-0300,2,2019-05-03 16:45:59.999,1.6111112,F/D7+hL5E5,2019-05-03 16:45:00.000,0.09,2019-05-03 13:45:59.999
2019-05-03 13:46:00,15.83,UTC-0300,23,2019-05-03 16:46:59.999,1.1111112,F/D7+hL5E5,2019-05-03 16:46:00.000,0.95,2019-05-03 13:46:59.999
2019-05-03 13:47:00,13.53,UTC-0300,17,2019-05-03 16:47:59.999,1.0555556,F/D7+hL5E5,2019-05-03 16:47:00.000,0.74,2019-05-03 13:47:59.999
2019-05-03 13:51:00,14.45,UTC-0300,20,2019-05-03 16:51:59.999,1.25,F/D7+hL5E5,2019-05-03 16:51:00.000,0.83,2019-05-03 13:51:59.999
2019-05-03 13:52:00,7.09,UTC-0300,9,2019-05-03 16:52:59.999,1.4166666,F/D7+hL5E5,2019-05-03 16:52:00.000,0.39,2019-05-03 13:52:59.999
2019-05-03 13:55:00,27.59,UTC-0300,34,2019-05-03 16:55:59.999,1.5555556,F/D7+hL5E5,2019-05-03 16:55:00.000,1.53,2019-05-03 13:55:59.999
2019-05-03 14:41:00,13.84,UTC-0300,16,2019-05-03 17:41:59.999,1.6666666,F/D7+hL5E5,2019-05-03 17:41:00.000,0.74,2019-05-03 14:41:59.999
2019-05-03 15:12:00,17.74,UTC-0300,22,2019-05-03 18:13:00.000,1.8154294,jQfnryI8/B,2019-05-03 18:12:00.000,0.95000005,2019-05-03 15:13:00.000
2019-05-03 15:12:00,17.405,UTC-0300,21,2019-05-03 18:12:59.999,1.6218169,F/D7+hL5E5,2019-05-03 18:12:00.000,0.95,2019-05-03 15:12:59.999
2019-05-03 15:29:00,52.056,UTC-0300,64,2019-05-03 18:29:59.999,1.6365483,F/D7+hL5E5,2019-05-03 18:29:00.000,2.8,2019-05-03 15:29:59.999
2019-05-03 15:30:00,17.04,UTC-0300,21,2019-05-03 18:30:59.999,1.3333334,F/D7+hL5E5,2019-05-03 18:30:00.000,0.93,2019-05-03 15:30:59.999
2019-05-03 15:31:00,42.38,UTC-0300,56,2019-05-03 18:31:59.999,1.3888888,F/D7+hL5E5,2019-05-03 18:31:00.000,2.46,2019-05-03 15:31:59.999
2019-05-03 15:31:00,10.93,UTC-0300,15,2019-05-03 18:32:00.000,1.2222222,jQfnryI8/B,2019-05-03 18:31:00.000,0.68,2019-05-03 15:32:00.000
2019-05-03 15:32:00,38.09,UTC-0300,52,2019-05-03 18:32:59.999,1.1388888,F/D7+hL5E5,2019-05-03 18:32:00.000,2.22,2019-05-03 15:32:59.999
2019-05-03 15:33:00,53.54,UTC-0300,68,2019-05-03 18:33:59.999,1.5555556,F/D7+hL5E5,2019-05-03 18:33:00.000,3.05,2019-05-03 15:33:59.999
2019-05-03 15:42:00,19.39,UTC-0300,31,2019-05-03 18:42:59.999,1.0555556,F/D7+hL5E5,2019-05-03 18:42:00.000,1.27,2019-05-03 15:42:59.999
2019-05-03 15:51:00,30.0,UTC-0300,42,2019-05-03 18:51:59.999,1.3611112,F/D7+hL5E5,2019-05-03 18:51:00.000,1.76,2019-05-03 15:51:59.999
2019-05-03 15:52:00,19.31,UTC-0300,23,2019-05-03 18:52:59.999,1.6111112,F/D7+hL5E5,2019-05-03 18:52:00.000,1.16,2019-05-03 15:52:59.999
2019-05-03 16:00:00,14.84,UTC-0300,24,2019-05-03 19:00:59.999,1.0833334,F/D7+hL5E5,2019-05-03 19:00:00.000,0.97,2019-05-03 16:00:59.999
2019-05-03 16:01:00,18.53,UTC-0300,26,2019-05-03 19:01:59.999,1.2222222,F/D7+hL5E5,2019-05-03 19:01:00.000,1.12,2019-05-03 16:01:59.999
2019-05-03 16:02:00,8.46,UTC-0300,16,2019-05-03 19:02:59.999,0.8611110999999999,F/D7+hL5E5,2019-05-03 19:02:00.000,0.59,2019-05-03 16:02:59.999
2019-05-03 16:07:00,14.27,UTC-0300,22,2019-05-03 19:07:59.999,1.1666666,F/D7+hL5E5,2019-05-03 19:07:00.000,0.91,2019-05-03 16:07:59.999
2019-05-03 16:08:00,41.05,UTC-0300,50,2019-05-03 19:08:59.999,1.5555556,F/D7+hL5E5,2019-05-03 19:08:00.000,2.23,2019-05-03 16:08:59.999
2019-05-03 16:29:00,13.953,UTC-0300,20,2019-05-03 19:29:59.999,1.2902386,F/D7+hL5E5,2019-05-03 19:29:00.000,0.82,2019-05-03 16:29:59.999
2019-05-03 16:30:00,53.84,UTC-0300,70,2019-05-03 19:30:59.999,1.5833334,F/D7+hL5E5,2019-05-03 19:30:00.000,3.1,2019-05-03 16:30:59.999
2019-05-03 16:33:00,23.943,UTC-0300,36,2019-05-03 19:33:59.999,1.1409389,F/D7+hL5E5,2019-05-03 19:33:00.000,1.42,2019-05-03 16:33:59.999
2019-05-03 16:48:00,32.555,UTC-0300,40,2019-05-03 19:48:59.999,1.6634395,F/D7+hL5E5,2019-05-03 19:48:00.000,1.65,2019-05-03 16:48:59.999
2019-05-03 16:49:00,9.99,UTC-0300,13,2019-05-03 19:50:00.000,1.3543912,jQfnryI8/B,2019-05-03 19:49:00.000,0.54,2019-05-03 16:50:00.000
2019-05-03 16:50:00,33.330009999999994,UTC-0300,44,2019-05-03 19:51:00.000,1.3105528,jQfnryI8/B,2019-05-03 19:50:00.000,1.8899996,2019-05-03 16:51:00.000
2019-05-03 16:50:00,48.9,UTC-0300,62,2019-05-03 19:50:59.999,1.6111112,F/D7+hL5E5,2019-05-03 19:50:00.000,2.64,2019-05-03 16:50:59.999
2019-05-03 16:51:00,18.439999,UTC-0300,25,2019-05-03 19:52:00.000,1.1969361,jQfnryI8/B,2019-05-03 19:51:00.000,1.1000001,2019-05-03 16:52:00.000
2019-05-03 16:51:00,18.78,UTC-0300,27,2019-05-03 19:51:59.999,1.2777778,F/D7+hL5E5,2019-05-03 19:51:00.000,1.14,2019-05-03 16:51:59.999
2019-05-03 16:55:00,45.92,UTC-0300,61,2019-05-03 19:55:59.999,1.2777778,F/D7+hL5E5,2019-05-03 19:55:00.000,2.7,2019-05-03 16:55:59.999
2019-05-03 16:56:00,24.7,UTC-0300,37,2019-05-03 19:56:59.999,1.3888888,F/D7+hL5E5,2019-05-03 19:56:00.000,1.49,2019-05-03 16:56:59.999
2019-05-03 17:43:00,11.37,UTC-0300,20,2019-05-03 20:43:59.999,1.1111112,F/D7+hL5E5,2019-05-03 20:43:00.000,0.77,2019-05-03 17:43:59.999
2019-05-03 17:44:00,17.336,UTC-0300,24,2019-05-03 20:44:59.999,1.4794462,F/D7+hL5E5,2019-05-03 20:44:00.000,0.95,2019-05-03 17:44:59.999
2019-05-03 18:37:00,20.37,UTC-0300,36,2019-05-03 21:37:59.999,0.9166667,F/D7+hL5E5,2019-05-03 21:37:00.000,1.39,2019-05-03 18:37:59.999
2019-05-03 18:38:00,19.84,UTC-0300,25,2019-05-03 21:38:59.999,1.4444444,F/D7+hL5E5,2019-05-03 21:38:00.000,1.09,2019-05-03 18:38:59.999
2019-05-03 18:39:00,83.7,UTC-0300,105,2019-05-03 21:39:59.999,1.5277778,F/D7+hL5E5,2019-05-03 21:39:00.000,5.3,2019-05-03 18:39:59.999
2019-05-03 18:42:00,41.64,UTC-0300,60,2019-05-03 21:42:59.999,1.0555556,F/D7+hL5E5,2019-05-03 21:42:00.000,2.51,2019-05-03 18:42:59.999
2019-05-03 18:43:00,9.92,UTC-0300,19,2019-05-03 21:43:59.999,0.75,F/D7+hL5E5,2019-05-03 21:43:00.000,0.73,2019-05-03 18:43:59.999
2019-05-03 18:44:00,25.57,UTC-0300,36,2019-05-03 21:44:59.999,1.2222222,F/D7+hL5E5,2019-05-03 21:44:00.000,1.52,2019-05-03 18:44:59.999
2019-05-03 18:45:00,35.82,UTC-0300,48,2019-05-03 21:45:59.999,1.4444444,F/D7+hL5E5,2019-05-03 21:45:00.000,2.06,2019-05-03 18:45:59.999
2019-05-03 18:56:00,17.81,UTC-0300,22,2019-05-03 21:56:59.999,1.5833334,F/D7+hL5E5,2019-05-03 21:56:00.000,1.18,2019-05-03 18:56:59.999
2019-05-03 20:10:00,27.06,UTC-0300,34,2019-05-03 23:10:59.999,1.5555556,F/D7+hL5E5,2019-05-03 23:10:00.000,1.57,2019-05-03 20:10:59.999
2019-05-03 20:11:00,10.48,UTC-0300,15,2019-05-03 23:11:59.999,1.1944444,F/D7+hL5E5,2019-05-03 23:11:00.000,0.63,2019-05-03 20:11:59.999
2019-05-03 21:12:00,22.86,UTC-0300,28,2019-05-04 00:12:59.999,1.9444444,F/D7+hL5E5,2019-05-04 00:12:00.000,1.22,2019-05-03 21:12:59.999
2019-05-03 21:13:00,25.74,UTC-0300,34,2019-05-04 00:13:59.999,1.7777778000000002,F/D7+hL5E5,2019-05-04 00:13:00.000,1.44,2019-05-03 21:13:59.999
2019-05-03 21:54:00,15.269,UTC-0300,21,2019-05-04 00:54:59.999,0.558055,F/D7+hL5E5,2019-05-04 00:54:00.000,0.78,2019-05-03 21:54:59.999
2019-05-03 22:36:00,47.674,UTC-0300,59,2019-05-04 01:36:59.999,1.6862395,F/D7+hL5E5,2019-05-04 01:36:00.000,2.54,2019-05-03 22:36:59.999
2019-05-03 22:37:00,39.73,UTC-0300,50,2019-05-04 01:37:59.999,1.7777778000000002,F/D7+hL5E5,2019-05-04 01:37:00.000,2.1,2019-05-03 22:37:59.999
2019-05-03 23:16:00,29.04,UTC-0300,38,2019-05-04 02:16:59.999,1.6111112,F/D7+hL5E5,2019-05-04 02:16:00.000,1.62,2019-05-03 23:16:59.999
2019-05-03 23:38:00,57.84,UTC-0300,80,2019-05-04 02:38:59.999,1.3888888,F/D7+hL5E5,2019-05-04 02:38:00.000,3.39,2019-05-03 23:38:59.999
2019-05-03 23:40:00,28.7,UTC-0300,35,2019-05-04 02:40:59.999,1.8611112,F/D7+hL5E5,2019-05-04 02:40:00.000,1.7,2019-05-03 23:40:59.999
2019-05-03 23:42:00,9.84,UTC-0300,15,2019-05-04 02:42:59.999,1.5555556,F/D7+hL5E5,2019-05-04 02:42:00.000,0.61,2019-05-03 23:42:59.999
2019-05-03 23:43:00,8.53,UTC-0300,15,2019-05-04 02:43:59.999,0.8611110999999999,F/D7+hL5E5,2019-05-04 02:43:00.000,0.58,2019-05-03 23:43:59.999
2019-05-03 23:47:00,25.99,UTC-0300,35,2019-05-04 02:47:59.999,1.3333334,F/D7+hL5E5,2019-05-04 02:47:00.000,1.48,2019-05-03 23:47:59.999
2019-05-03 23:48:00,26.47,UTC-0300,37,2019-05-04 02:48:59.999,1.3055556,F/D7+hL5E5,2019-05-04 02:48:00.000,1.56,2019-05-03 23:48:59.999
2019-05-03 23:59:00,14.28,UTC-0300,16,2019-05-04 03:00:00.000,1.8333334,jQfnryI8/B,2019-05-04 02:59:00.000,0.99,2019-05-04 00:00:00.000
2019-05-04 00:57:00,29.74,UTC-0300,37,2019-05-04 03:57:59.999,1.4722222,F/D7+hL5E5,2019-05-04 03:57:00.000,1.65,2019-05-04 00:57:59.999
2019-05-04 00:58:00,17.280003,UTC-0300,22,2019-05-04 03:59:00.000,1.5151412,jQfnryI8/B,2019-05-04 03:58:00.000,0.9100001,2019-05-04 00:59:00.000
2019-05-04 00:59:00,0.75,UTC-0300,1,2019-05-04 04:00:00.000,1.1944444,jQfnryI8/B,2019-05-04 03:59:00.000,0.04,2019-05-04 01:00:00.000
2019-05-04 00:59:00,15.03,UTC-0300,20,2019-05-04 03:59:59.999,1.3055556,F/D7+hL5E5,2019-05-04 03:59:00.000,0.86,2019-05-04 00:59:59.999
2019-05-04 01:13:00,12.88,UTC-0300,17,2019-05-04 04:13:59.999,1.7222221999999998,F/D7+hL5E5,2019-05-04 04:13:00.000,0.74,2019-05-04 01:13:59.999
2019-05-04 01:14:00,22.6,UTC-0300,27,2019-05-04 04:14:59.999,1.9166666,F/D7+hL5E5,2019-05-04 04:14:00.000,1.13,2019-05-04 01:14:59.999
2019-05-04 01:14:00,19.359999,UTC-0300,24,2019-05-04 04:15:00.000,1.798686,jQfnryI8/B,2019-05-04 04:14:00.000,0.99000025,2019-05-04 01:15:00.000
2019-05-04 01:44:00,19.599997,UTC-0300,24,2019-05-04 04:45:00.000,1.7715696,jQfnryI8/B,2019-05-04 04:44:00.000,1.0100001,2019-05-04 01:45:00.000
2019-05-04 01:44:00,30.92,UTC-0300,46,2019-05-04 04:44:59.999,1.1666666,F/D7+hL5E5,2019-05-04 04:44:00.000,1.9,2019-05-04 01:44:59.999
2019-05-04 01:45:00,32.89,UTC-0300,48,2019-05-04 04:45:59.999,1.0833334,F/D7+hL5E5,2019-05-04 04:45:00.000,2.03,2019-05-04 01:45:59.999
2019-05-04 01:46:00,34.15,UTC-0300,47,2019-05-04 04:46:59.999,1.25,F/D7+hL5E5,2019-05-04 04:46:00.000,1.95,2019-05-04 01:46:59.999
2019-05-04 01:47:00,23.51,UTC-0300,29,2019-05-04 04:47:59.999,1.6388888,F/D7+hL5E5,2019-05-04 04:47:00.000,1.26,2019-05-04 01:47:59.999
2019-05-04 01:48:00,10.94,UTC-0300,15,2019-05-04 04:48:59.999,1.1666666,F/D7+hL5E5,2019-05-04 04:48:00.000,0.64,2019-05-04 01:48:59.999
2019-05-04 02:22:00,18.08,UTC-0300,20,2019-05-04 05:22:59.999,1.8055556,F/D7+hL5E5,2019-05-04 05:22:00.000,0.98,2019-05-04 02:22:59.999
2019-05-04 08:36:00,12.38,UTC-0300,18,2019-05-04 11:36:59.999,1.1388888,F/D7+hL5E5,2019-05-04 11:36:00.000,0.75,2019-05-04 08:36:59.999
2019-05-04 08:38:00,17.51,UTC-0300,21,2019-05-04 11:38:59.999,1.9444444,F/D7+hL5E5,2019-05-04 11:38:00.000,0.9,2019-05-04 08:38:59.999
2019-05-04 09:14:00,16.735,UTC-0300,20,2019-05-04 12:14:59.999,1.7347428,F/D7+hL5E5,2019-05-04 12:14:00.000,0.97,2019-05-04 09:14:59.999
2019-05-04 09:34:00,20.77,UTC-0300,27,2019-05-04 12:34:59.999,1.3055556,F/D7+hL5E5,2019-05-04 12:34:00.000,1.17,2019-05-04 09:34:59.999
2019-05-04 09:35:00,24.77,UTC-0300,35,2019-05-04 12:35:59.999,1.1666666,F/D7+hL5E5,2019-05-04 12:35:00.000,1.49,2019-05-04 09:35:59.999
2019-05-04 09:36:00,43.73,UTC-0300,67,2019-05-04 12:36:59.999,1.0555556,F/D7+hL5E5,2019-05-04 12:36:00.000,2.68,2019-05-04 09:36:59.999
2019-05-04 09:45:00,19.470005,UTC-0300,26,2019-05-04 12:46:00.000,1.2766848999999998,jQfnryI8/B,2019-05-04 12:45:00.000,1.08,2019-05-04 09:46:00.000
2019-05-04 09:45:00,16.33,UTC-0300,25,2019-05-04 12:45:59.999,1.0555556,F/D7+hL5E5,2019-05-04 12:45:00.000,1.03,2019-05-04 09:45:59.999
2019-05-04 09:46:00,21.65,UTC-0300,29,2019-05-04 12:46:59.999,1.6111112,F/D7+hL5E5,2019-05-04 12:46:00.000,1.25,2019-05-04 09:46:59.999
2019-05-04 09:46:00,9.34,UTC-0300,12,2019-05-04 12:47:00.000,1.4321449,jQfnryI8/B,2019-05-04 12:46:00.000,0.48999992,2019-05-04 09:47:00.000
2019-05-04 09:50:00,11.3,UTC-0300,14,2019-05-04 12:51:00.000,1.7120191000000002,jQfnryI8/B,2019-05-04 12:50:00.000,0.58000004,2019-05-04 09:51:00.000
2019-05-04 09:50:00,12.62,UTC-0300,18,2019-05-04 12:50:59.999,1.0833334,F/D7+hL5E5,2019-05-04 12:50:00.000,0.76,2019-05-04 09:50:59.999
2019-05-04 09:51:00,2.0,UTC-0300,3,2019-05-04 12:51:59.999,1.0833334,F/D7+hL5E5,2019-05-04 12:51:00.000,0.12,2019-05-04 09:51:59.999
2019-05-04 09:57:00,17.57,UTC-0300,21,2019-05-04 12:57:59.999,1.9166666,F/D7+hL5E5,2019-05-04 12:57:00.000,0.89,2019-05-04 09:57:59.999
2019-05-04 09:58:00,32.61,UTC-0300,39,2019-05-04 12:58:59.999,1.8611112,F/D7+hL5E5,2019-05-04 12:58:00.000,1.67,2019-05-04 09:58:59.999
2019-05-04 09:59:00,18.060001,UTC-0300,22,2019-05-04 13:00:00.000,1.7017665000000002,jQfnryI8/B,2019-05-04 12:59:00.000,0.92000014,2019-05-04 10:00:00.000
2019-05-04 09:59:00,15.34,UTC-0300,24,2019-05-04 12:59:59.999,0.9722222,F/D7+hL5E5,2019-05-04 12:59:00.000,1.01,2019-05-04 09:59:59.999
2019-05-04 10:41:00,17.64,UTC-0300,23,2019-05-04 13:41:59.999,1.5277778,F/D7+hL5E5,2019-05-04 13:41:00.000,1.02,2019-05-04 10:41:59.999
2019-05-04 10:43:00,14.64,UTC-0300,18,2019-05-04 13:43:59.999,1.8333334,F/D7+hL5E5,2019-05-04 13:43:00.000,0.77,2019-05-04 10:43:59.999
2019-05-04 11:11:00,30.41,UTC-0300,48,2019-05-04 14:11:59.999,1.25,F/D7+hL5E5,2019-05-04 14:11:00.000,1.95,2019-05-04 11:11:59.999
2019-05-04 11:38:00,13.42,UTC-0300,17,2019-05-04 14:38:59.999,1.6388888,F/D7+hL5E5,2019-05-04 14:38:00.000,0.76,2019-05-04 11:38:59.999
2019-05-04 12:05:00,43.31,UTC-0300,55,2019-05-04 15:05:59.999,1.4722222,F/D7+hL5E5,2019-05-04 15:05:00.000,2.4,2019-05-04 12:05:59.999
2019-05-04 12:06:00,29.1,UTC-0300,42,2019-05-04 15:06:59.999,1.1944444,F/D7+hL5E5,2019-05-04 15:06:00.000,1.75,2019-05-04 12:06:59.999
2019-05-04 12:07:00,29.91,UTC-0300,39,2019-05-04 15:07:59.999,1.5277778,F/D7+hL5E5,2019-05-04 15:07:00.000,1.72,2019-05-04 12:07:59.999
2019-05-04 12:09:00,20.14,UTC-0300,26,2019-05-04 15:09:59.999,1.5555556,F/D7+hL5E5,2019-05-04 15:09:00.000,1.17,2019-05-04 12:09:59.999
2019-05-04 12:12:00,33.22,UTC-0300,49,2019-05-04 15:12:59.999,1.1111112,F/D7+hL5E5,2019-05-04 15:12:00.000,2.02,2019-05-04 12:12:59.999
2019-05-04 12:13:00,28.58,UTC-0300,40,2019-05-04 15:13:59.999,1.4166666,F/D7+hL5E5,2019-05-04 15:13:00.000,1.72,2019-05-04 12:13:59.999
2019-05-04 12:14:00,10.34,UTC-0300,15,2019-05-04 15:14:59.999,1.1111112,F/D7+hL5E5,2019-05-04 15:14:00.000,0.62,2019-05-04 12:14:59.999
2019-05-04 12:15:00,21.23,UTC-0300,26,2019-05-04 15:15:59.999,1.8055556,F/D7+hL5E5,2019-05-04 15:15:00.000,1.13,2019-05-04 12:15:59.999
2019-05-04 12:16:00,30.9,UTC-0300,43,2019-05-04 15:16:59.999,1.3888888,F/D7+hL5E5,2019-05-04 15:16:00.000,1.86,2019-05-04 12:16:59.999
2019-05-04 12:18:00,14.12,UTC-0300,17,2019-05-04 15:18:59.999,1.7222221999999998,F/D7+hL5E5,2019-05-04 15:18:00.000,0.74,2019-05-04 12:18:59.999
2019-05-04 12:19:00,13.71,UTC-0300,18,2019-05-04 15:19:59.999,1.1944444,F/D7+hL5E5,2019-05-04 15:19:00.000,0.76,2019-05-04 12:19:59.999
2019-05-04 12:20:00,10.94,UTC-0300,18,2019-05-04 15:20:59.999,1.1666666,F/D7+hL5E5,2019-05-04 15:20:00.000,0.72,2019-05-04 12:20:59.999
2019-05-04 12:21:00,50.04,UTC-0300,65,2019-05-04 15:21:59.999,1.5555556,F/D7+hL5E5,2019-05-04 15:21:00.000,2.95,2019-05-04 12:21:59.999
2019-05-04 12:22:00,17.54,UTC-0300,22,2019-05-04 15:22:59.999,1.5,F/D7+hL5E5,2019-05-04 15:22:00.000,0.98,2019-05-04 12:22:59.999
2019-05-04 12:23:00,22.25,UTC-0300,31,2019-05-04 15:23:59.999,1.3055556,F/D7+hL5E5,2019-05-04 15:23:00.000,1.31,2019-05-04 12:23:59.999
2019-05-04 12:24:00,4.8,UTC-0300,7,2019-05-04 15:24:59.999,1.0833334,F/D7+hL5E5,2019-05-04 15:24:00.000,0.29,2019-05-04 12:24:59.999
2019-05-04 13:08:00,14.03,UTC-0300,20,2019-05-04 16:08:59.999,1.1388888,F/D7+hL5E5,2019-05-04 16:08:00.000,0.84,2019-05-04 13:08:59.999
2019-05-04 13:09:00,17.71,UTC-0300,21,2019-05-04 16:09:59.999,1.8055556,F/D7+hL5E5,2019-05-04 16:09:00.000,0.95,2019-05-04 13:09:59.999
2019-05-04 13:10:00,16.44,UTC-0300,24,2019-05-04 16:10:59.999,1.4166666,F/D7+hL5E5,2019-05-04 16:10:00.000,1.0,2019-05-04 13:10:59.999
2019-05-04 13:15:00,17.25,UTC-0300,21,2019-05-04 16:15:59.999,1.7777778000000002,F/D7+hL5E5,2019-05-04 16:15:00.000,0.92,2019-05-04 13:15:59.999
2019-05-04 13:32:00,31.16,UTC-0300,37,2019-05-04 16:32:59.999,1.6834671,F/D7+hL5E5,2019-05-04 16:32:00.000,1.66,2019-05-04 13:32:59.999
2019-05-04 13:33:00,11.64,UTC-0300,17,2019-05-04 16:33:59.999,1.6666666,F/D7+hL5E5,2019-05-04 16:33:00.000,0.69,2019-05-04 13:33:59.999
2019-05-04 13:36:00,9.74,UTC-0300,15,2019-05-04 16:36:59.999,1.2222222,F/D7+hL5E5,2019-05-04 16:36:00.000,0.63,2019-05-04 13:36:59.999
2019-05-04 13:48:00,10.45,UTC-0300,19,2019-05-04 16:48:59.999,0.8888889000000001,F/D7+hL5E5,2019-05-04 16:48:00.000,0.73,2019-05-04 13:48:59.999
2019-05-04 13:54:00,15.34,UTC-0300,19,2019-05-04 16:54:59.999,1.5833334,F/D7+hL5E5,2019-05-04 16:54:00.000,0.87,2019-05-04 13:54:59.999
2019-05-04 13:59:00,10.63,UTC-0300,18,2019-05-04 16:59:59.999,1.3611112,F/D7+hL5E5,2019-05-04 16:59:00.000,0.7,2019-05-04 13:59:59.999
2019-05-04 14:00:00,80.226,UTC-0300,96,2019-05-04 17:00:59.999,1.745073,F/D7+hL5E5,2019-05-04 17:00:00.000,4.32,2019-05-04 14:00:59.999
2019-05-04 14:01:00,38.069,UTC-0300,47,2019-05-04 17:01:59.999,1.5740267,F/D7+hL5E5,2019-05-04 17:01:00.000,2.04,2019-05-04 14:01:59.999
2019-05-04 14:02:00,18.19,UTC-0300,25,2019-05-04 17:02:59.999,1.7222221999999998,F/D7+hL5E5,2019-05-04 17:02:00.000,1.05,2019-05-04 14:02:59.999
2019-05-04 14:03:00,43.67,UTC-0300,50,2019-05-04 17:04:00.000,1.9722222,jQfnryI8/B,2019-05-04 17:03:00.000,2.7,2019-05-04 14:04:00.000
2019-05-04 14:03:00,28.69,UTC-0300,37,2019-05-04 17:03:59.999,1.5833334,F/D7+hL5E5,2019-05-04 17:03:00.000,1.58,2019-05-04 14:03:59.999
2019-05-04 14:04:00,27.71,UTC-0300,43,2019-05-04 17:04:59.999,0.9722222,F/D7+hL5E5,2019-05-04 17:04:00.000,1.73,2019-05-04 14:04:59.999
2019-05-04 14:04:00,16.85,UTC-0300,22,2019-05-04 17:05:00.000,1.3888888,jQfnryI8/B,2019-05-04 17:04:00.000,0.94,2019-05-04 14:05:00.000
2019-05-04 14:05:00,29.24,UTC-0300,38,2019-05-04 17:05:59.999,1.2777778,F/D7+hL5E5,2019-05-04 17:05:00.000,1.68,2019-05-04 14:05:59.999
2019-05-04 14:05:00,30.47,UTC-0300,39,2019-05-04 17:06:00.000,1.4526843,jQfnryI8/B,2019-05-04 17:05:00.000,1.62,2019-05-04 14:06:00.000
2019-05-04 14:06:00,17.87,UTC-0300,27,2019-05-04 17:06:59.999,1.1111112,F/D7+hL5E5,2019-05-04 17:06:00.000,1.1,2019-05-04 14:06:59.999
2019-05-04 14:06:00,20.95,UTC-0300,27,2019-05-04 17:07:00.000,1.4444444,jQfnryI8/B,2019-05-04 17:06:00.000,1.11,2019-05-04 14:07:00.000
2019-05-04 14:07:00,5.41,UTC-0300,7,2019-05-04 17:08:00.000,1.3888888,jQfnryI8/B,2019-05-04 17:07:00.000,0.31,2019-05-04 14:08:00.000
2019-05-04 14:08:00,17.51,UTC-0300,23,2019-05-04 17:09:00.000,1.25,jQfnryI8/B,2019-05-04 17:08:00.000,0.95,2019-05-04 14:09:00.000
2019-05-04 14:08:00,6.95,UTC-0300,9,2019-05-04 17:08:59.999,1.1388888,F/D7+hL5E5,2019-05-04 17:08:00.000,0.4,2019-05-04 14:08:59.999
2019-05-04 14:09:00,49.25,UTC-0300,60,2019-05-04 17:09:59.999,1.4166666,F/D7+hL5E5,2019-05-04 17:09:00.000,2.67,2019-05-04 14:09:59.999
2019-05-04 14:09:00,38.25,UTC-0300,49,2019-05-04 17:10:00.000,1.4444444,jQfnryI8/B,2019-05-04 17:09:00.000,1.98,2019-05-04 14:10:00.000
2019-05-04 14:10:00,12.35,UTC-0300,15,2019-05-04 17:10:59.999,1.7222221999999998,F/D7+hL5E5,2019-05-04 17:10:00.000,0.66,2019-05-04 14:10:59.999
2019-05-04 15:00:00,33.03,UTC-0300,40,2019-05-04 18:01:00.000,1.7222221999999998,jQfnryI8/B,2019-05-04 18:00:00.000,1.69,2019-05-04 15:01:00.000
2019-05-04 15:00:00,26.47,UTC-0300,38,2019-05-04 18:00:59.999,1.1944444,F/D7+hL5E5,2019-05-04 18:00:00.000,1.53,2019-05-04 15:00:59.999
2019-05-04 15:01:00,12.48,UTC-0300,18,2019-05-04 18:01:59.999,1.1666666,F/D7+hL5E5,2019-05-04 18:01:00.000,0.72,2019-05-04 15:01:59.999
2019-05-04 15:01:00,41.15,UTC-0300,53,2019-05-04 18:02:00.000,1.6111112,jQfnryI8/B,2019-05-04 18:01:00.000,2.16,2019-05-04 15:02:00.000
2019-05-04 15:02:00,24.84,UTC-0300,37,2019-05-04 18:02:59.999,1.3333334,F/D7+hL5E5,2019-05-04 18:02:00.000,1.51,2019-05-04 15:02:59.999
2019-05-04 15:02:00,12.23,UTC-0300,15,2019-05-04 18:03:00.000,2.3333333,jQfnryI8/B,2019-05-04 18:02:00.000,0.63,2019-05-04 15:03:00.000
